k,algorithm,edge_group,split,dynamic_stage,value
40,BFS2Vec,doi_collectionSite,0.8,4th,0.7777777777777778
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6910569105691057
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6829268292682927
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.7636363636363637
40,BFS2Vec,doi_collectionSite,0.8,4th,0.9259259259259259
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6747967479674797
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.7023809523809523
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.7678571428571429
40,BFS2Vec,doi_collectionSite,0.8,4th,0.7777777777777778
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6178861788617886
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6547619047619048
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.6666666666666666
40,BFS2Vec,doi_collectionSite,0.8,4th,0.8620689655172413
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6747967479674797
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6705882352941176
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.7636363636363637
40,BFS2Vec,doi_collectionSite,0.8,4th,0.6785714285714286
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6097560975609756
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6428571428571429
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.6666666666666666
40,BFS2Vec,doi_collectionSite,0.8,4th,0.8333333333333334
40,BFS2Vec,doi_collectionSite,0.8,1st,0.7723577235772358
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.7176470588235294
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.8
40,BFS2Vec,doi_collectionSite,0.8,4th,0.75
40,BFS2Vec,doi_collectionSite,0.8,1st,0.6097560975609756
40,BFS2Vec,doi_collectionSite,0.8,2nd,0.6705882352941176
40,BFS2Vec,doi_collectionSite,0.8,3rd,0.7272727272727273
40,BFS2Vec,doi_collectionSite,0.8,4th,0.8148148148148148
45,BFS2Vec,doi_collectionSite,0.8,1st,0.8130081300813008
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8160919540229885
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.7758620689655172
45,BFS2Vec,doi_collectionSite,0.8,4th,0.7407407407407407
45,BFS2Vec,doi_collectionSite,0.8,1st,0.7317073170731707
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.7931034482758621
45,BFS2Vec,doi_collectionSite,0.8,4th,0.9655172413793104
45,BFS2Vec,doi_collectionSite,0.8,1st,0.7642276422764228
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8148148148148148
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8545454545454545
45,BFS2Vec,doi_collectionSite,0.8,4th,0.8888888888888888
45,BFS2Vec,doi_collectionSite,0.8,1st,0.8292682926829268
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8414634146341463
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8545454545454545
45,BFS2Vec,doi_collectionSite,0.8,4th,0.9629629629629629
45,BFS2Vec,doi_collectionSite,0.8,1st,0.8211382113821138
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8452380952380952
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8392857142857143
45,BFS2Vec,doi_collectionSite,0.8,4th,0.8888888888888888
45,BFS2Vec,doi_collectionSite,0.8,1st,0.7642276422764228
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.75
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.7719298245614035
45,BFS2Vec,doi_collectionSite,0.8,4th,0.896551724137931
45,BFS2Vec,doi_collectionSite,0.8,1st,0.7723577235772358
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.7647058823529411
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8909090909090909
45,BFS2Vec,doi_collectionSite,0.8,4th,0.8928571428571429
45,BFS2Vec,doi_collectionSite,0.8,1st,0.7804878048780488
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.7738095238095238
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8421052631578947
45,BFS2Vec,doi_collectionSite,0.8,4th,0.9333333333333333
45,BFS2Vec,doi_collectionSite,0.8,1st,0.9349593495934959
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8352941176470589
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8909090909090909
45,BFS2Vec,doi_collectionSite,0.8,4th,0.8214285714285714
45,BFS2Vec,doi_collectionSite,0.8,1st,0.7886178861788617
45,BFS2Vec,doi_collectionSite,0.8,2nd,0.8588235294117647
45,BFS2Vec,doi_collectionSite,0.8,3rd,0.8545454545454545
45,BFS2Vec,doi_collectionSite,0.8,4th,0.9259259259259259
50,BFS2Vec,doi_collectionSite,0.8,1st,0.9349593495934959
50,BFS2Vec,doi_collectionSite,0.8,2nd,1.0
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9827586206896551
50,BFS2Vec,doi_collectionSite,0.8,4th,0.9259259259259259
50,BFS2Vec,doi_collectionSite,0.8,1st,0.959349593495935
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9882352941176471
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9827586206896551
50,BFS2Vec,doi_collectionSite,0.8,4th,1.0
50,BFS2Vec,doi_collectionSite,0.8,1st,0.967479674796748
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9506172839506173
50,BFS2Vec,doi_collectionSite,0.8,3rd,1.0
50,BFS2Vec,doi_collectionSite,0.8,4th,0.9629629629629629
50,BFS2Vec,doi_collectionSite,0.8,1st,0.991869918699187
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9878048780487805
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9818181818181818
50,BFS2Vec,doi_collectionSite,0.8,4th,1.0
50,BFS2Vec,doi_collectionSite,0.8,1st,0.967479674796748
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9642857142857143
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9642857142857143
50,BFS2Vec,doi_collectionSite,0.8,4th,1.0
50,BFS2Vec,doi_collectionSite,0.8,1st,0.983739837398374
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9642857142857143
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9298245614035088
50,BFS2Vec,doi_collectionSite,0.8,4th,0.9310344827586207
50,BFS2Vec,doi_collectionSite,0.8,1st,0.9024390243902439
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9647058823529412
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9818181818181818
50,BFS2Vec,doi_collectionSite,0.8,4th,1.0
50,BFS2Vec,doi_collectionSite,0.8,1st,0.9512195121951219
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9642857142857143
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9824561403508771
50,BFS2Vec,doi_collectionSite,0.8,4th,0.9666666666666667
50,BFS2Vec,doi_collectionSite,0.8,1st,0.983739837398374
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9411764705882353
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9636363636363636
50,BFS2Vec,doi_collectionSite,0.8,4th,0.9642857142857143
50,BFS2Vec,doi_collectionSite,0.8,1st,0.967479674796748
50,BFS2Vec,doi_collectionSite,0.8,2nd,0.9764705882352941
50,BFS2Vec,doi_collectionSite,0.8,3rd,0.9636363636363636
50,BFS2Vec,doi_collectionSite,0.8,4th,0.9629629629629629
1,BFS2Vec,doi_collectionType,0.8,1st,0.01694915254237288
1,BFS2Vec,doi_collectionType,0.8,2nd,0.012048192771084338
1,BFS2Vec,doi_collectionType,0.8,3rd,0.017857142857142856
1,BFS2Vec,doi_collectionType,0.8,4th,0.14814814814814814
1,BFS2Vec,doi_collectionType,0.8,1st,0.025423728813559324
1,BFS2Vec,doi_collectionType,0.8,2nd,0.012345679012345678
1,BFS2Vec,doi_collectionType,0.8,3rd,0.09259259259259259
1,BFS2Vec,doi_collectionType,0.8,4th,0.18518518518518517
1,BFS2Vec,doi_collectionType,0.8,1st,0.025423728813559324
1,BFS2Vec,doi_collectionType,0.8,2nd,0.08641975308641975
1,BFS2Vec,doi_collectionType,0.8,3rd,0.01818181818181818
1,BFS2Vec,doi_collectionType,0.8,4th,0.21428571428571427
1,BFS2Vec,doi_collectionType,0.8,1st,0.025423728813559324
1,BFS2Vec,doi_collectionType,0.8,2nd,0.036585365853658534
1,BFS2Vec,doi_collectionType,0.8,3rd,0.017543859649122806
1,BFS2Vec,doi_collectionType,0.8,4th,0.21428571428571427
1,BFS2Vec,doi_collectionType,0.8,1st,0.025423728813559324
1,BFS2Vec,doi_collectionType,0.8,2nd,0.036585365853658534
1,BFS2Vec,doi_collectionType,0.8,3rd,0.0
1,BFS2Vec,doi_collectionType,0.8,4th,0.06666666666666667
1,BFS2Vec,doi_collectionType,0.8,1st,0.025423728813559324
1,BFS2Vec,doi_collectionType,0.8,2nd,0.0125
1,BFS2Vec,doi_collectionType,0.8,3rd,0.16363636363636364
1,BFS2Vec,doi_collectionType,0.8,4th,0.037037037037037035
1,BFS2Vec,doi_collectionType,0.8,1st,0.01694915254237288
1,BFS2Vec,doi_collectionType,0.8,2nd,0.07317073170731707
1,BFS2Vec,doi_collectionType,0.8,3rd,0.09090909090909091
1,BFS2Vec,doi_collectionType,0.8,4th,0.07407407407407407
1,BFS2Vec,doi_collectionType,0.8,1st,0.03389830508474576
1,BFS2Vec,doi_collectionType,0.8,2nd,0.060240963855421686
1,BFS2Vec,doi_collectionType,0.8,3rd,0.0
1,BFS2Vec,doi_collectionType,0.8,4th,0.14814814814814814
1,BFS2Vec,doi_collectionType,0.8,1st,0.059322033898305086
1,BFS2Vec,doi_collectionType,0.8,2nd,0.03571428571428571
1,BFS2Vec,doi_collectionType,0.8,3rd,0.07017543859649122
1,BFS2Vec,doi_collectionType,0.8,4th,0.0
1,BFS2Vec,doi_collectionType,0.8,1st,0.03389830508474576
1,BFS2Vec,doi_collectionType,0.8,2nd,0.012345679012345678
1,BFS2Vec,doi_collectionType,0.8,3rd,0.018518518518518517
1,BFS2Vec,doi_collectionType,0.8,4th,0.14814814814814814
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
5,BFS2Vec,doi_collectionType,0.8,1st,1.0
5,BFS2Vec,doi_collectionType,0.8,2nd,1.0
5,BFS2Vec,doi_collectionType,0.8,3rd,1.0
5,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
10,BFS2Vec,doi_collectionType,0.8,1st,1.0
10,BFS2Vec,doi_collectionType,0.8,2nd,1.0
10,BFS2Vec,doi_collectionType,0.8,3rd,1.0
10,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
15,BFS2Vec,doi_collectionType,0.8,1st,1.0
15,BFS2Vec,doi_collectionType,0.8,2nd,1.0
15,BFS2Vec,doi_collectionType,0.8,3rd,1.0
15,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
20,BFS2Vec,doi_collectionType,0.8,1st,1.0
20,BFS2Vec,doi_collectionType,0.8,2nd,1.0
20,BFS2Vec,doi_collectionType,0.8,3rd,1.0
20,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
25,BFS2Vec,doi_collectionType,0.8,1st,1.0
25,BFS2Vec,doi_collectionType,0.8,2nd,1.0
25,BFS2Vec,doi_collectionType,0.8,3rd,1.0
25,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
30,BFS2Vec,doi_collectionType,0.8,1st,1.0
30,BFS2Vec,doi_collectionType,0.8,2nd,1.0
30,BFS2Vec,doi_collectionType,0.8,3rd,1.0
30,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
35,BFS2Vec,doi_collectionType,0.8,1st,1.0
35,BFS2Vec,doi_collectionType,0.8,2nd,1.0
35,BFS2Vec,doi_collectionType,0.8,3rd,1.0
35,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
40,BFS2Vec,doi_collectionType,0.8,3rd,1.0
40,BFS2Vec,doi_collectionType,0.8,4th,1.0
40,BFS2Vec,doi_collectionType,0.8,1st,1.0
40,BFS2Vec,doi_collectionType,0.8,2nd,1.0
